"","Date","Year","Month","DOY","Variable","Value"
"3702",2015-09-25,2015,9,268,"SuspendedSedimentConcentration_mg.L",118
"3703",2015-09-26,2015,9,269,"Discharge_cfs",522
"3704",2015-09-26,2015,9,269,"SuspendedSedimentConcentration_mg.L",160
"3705",2015-09-27,2015,9,270,"Discharge_cfs",480
"3706",2015-09-27,2015,9,270,"SuspendedSedimentConcentration_mg.L",86
"3707",2015-09-28,2015,9,271,"Discharge_cfs",489
"3708",2015-09-28,2015,9,271,"SuspendedSedimentConcentration_mg.L",92
"3709",2015-09-29,2015,9,272,"Discharge_cfs",557
"3710",2015-09-29,2015,9,272,"SuspendedSedimentConcentration_mg.L",146
"3711",2015-09-30,2015,9,273,"Discharge_cfs",591
"3712",2015-09-30,2015,9,273,"SuspendedSedimentConcentration_mg.L",140
"3713",2015-10-01,2015,10,274,"Discharge_cfs",638
"3714",2015-10-01,2015,10,274,"SuspendedSedimentConcentration_mg.L",281
"3715",2015-10-02,2015,10,275,"Discharge_cfs",607
"3716",2015-10-02,2015,10,275,"SuspendedSedimentConcentration_mg.L",230
"3717",2015-10-03,2015,10,276,"Discharge_cfs",608
"3718",2015-10-03,2015,10,276,"SuspendedSedimentConcentration_mg.L",205
"3719",2015-10-05,2015,10,278,"Discharge_cfs",711
"3720",2015-10-05,2015,10,278,"SuspendedSedimentConcentration_mg.L",610
"3721",2015-10-06,2015,10,279,"Discharge_cfs",692
"3722",2015-10-06,2015,10,279,"SuspendedSedimentConcentration_mg.L",159
"3723",2015-10-07,2015,10,280,"Discharge_cfs",612
"3724",2015-10-07,2015,10,280,"SuspendedSedimentConcentration_mg.L",875
"3725",2015-10-08,2015,10,281,"Discharge_cfs",557
"3726",2015-10-08,2015,10,281,"SuspendedSedimentConcentration_mg.L",108
"3727",2015-10-09,2015,10,282,"Discharge_cfs",520
"3728",2015-10-09,2015,10,282,"SuspendedSedimentConcentration_mg.L",108
"3729",2015-10-10,2015,10,283,"Discharge_cfs",513
"3730",2015-10-10,2015,10,283,"SuspendedSedimentConcentration_mg.L",102
"3731",2015-10-11,2015,10,284,"Discharge_cfs",477
"3732",2015-10-11,2015,10,284,"SuspendedSedimentConcentration_mg.L",75
"3733",2015-10-12,2015,10,285,"Discharge_cfs",464
"3734",2015-10-12,2015,10,285,"SuspendedSedimentConcentration_mg.L",69
"3735",2015-10-13,2015,10,286,"Discharge_cfs",462
"3736",2015-10-13,2015,10,286,"SuspendedSedimentConcentration_mg.L",78
"3737",2015-10-14,2015,10,287,"Discharge_cfs",512
"3738",2015-10-14,2015,10,287,"SuspendedSedimentConcentration_mg.L",113
"3739",2015-10-15,2015,10,288,"Discharge_cfs",528
"3740",2015-10-15,2015,10,288,"SuspendedSedimentConcentration_mg.L",121
"3741",2015-10-16,2015,10,289,"Discharge_cfs",555
"3742",2015-10-16,2015,10,289,"SuspendedSedimentConcentration_mg.L",136
"3743",2015-10-17,2015,10,290,"Discharge_cfs",564
"3744",2015-10-17,2015,10,290,"SuspendedSedimentConcentration_mg.L",117
"3745",2015-10-18,2015,10,291,"Discharge_cfs",557
"3746",2015-10-18,2015,10,291,"SuspendedSedimentConcentration_mg.L",94
"3747",2015-10-19,2015,10,292,"Discharge_cfs",569
"3748",2015-10-19,2015,10,292,"SuspendedSedimentConcentration_mg.L",660
"3749",2015-10-20,2015,10,293,"Discharge_cfs",553
"3750",2015-10-20,2015,10,293,"SuspendedSedimentConcentration_mg.L",324
"3751",2015-10-21,2015,10,294,"Discharge_cfs",945
"3752",2015-10-21,2015,10,294,"SuspendedSedimentConcentration_mg.L",954
"3753",2015-10-22,2015,10,295,"Discharge_cfs",835
"3754",2015-10-22,2015,10,295,"SuspendedSedimentConcentration_mg.L",6950
"3755",2015-10-23,2015,10,296,"Discharge_cfs",665
"3756",2015-10-23,2015,10,296,"SuspendedSedimentConcentration_mg.L",941
"3757",2015-10-24,2015,10,297,"Discharge_cfs",692
"3758",2015-10-24,2015,10,297,"SuspendedSedimentConcentration_mg.L",965
"3759",2015-10-25,2015,10,298,"Discharge_cfs",678
"3760",2015-10-25,2015,10,298,"SuspendedSedimentConcentration_mg.L",509
"3761",2015-10-26,2015,10,299,"Discharge_cfs",647
"3762",2015-10-26,2015,10,299,"SuspendedSedimentConcentration_mg.L",266
"3763",2015-10-27,2015,10,300,"Discharge_cfs",568
"3764",2015-10-27,2015,10,300,"SuspendedSedimentConcentration_mg.L",168
"3765",2015-10-28,2015,10,301,"Discharge_cfs",509
"3766",2015-10-28,2015,10,301,"SuspendedSedimentConcentration_mg.L",697
"3767",2015-10-29,2015,10,302,"Discharge_cfs",496
"3768",2015-10-29,2015,10,302,"SuspendedSedimentConcentration_mg.L",123
"3769",2015-10-30,2015,10,303,"Discharge_cfs",506
"3770",2015-10-30,2015,10,303,"SuspendedSedimentConcentration_mg.L",141
"3771",2015-10-31,2015,10,304,"Discharge_cfs",508
"3772",2015-10-31,2015,10,304,"SuspendedSedimentConcentration_mg.L",151
"3773",2015-11-01,2015,11,305,"Discharge_cfs",495
"3774",2015-11-01,2015,11,305,"SuspendedSedimentConcentration_mg.L",486
"3775",2015-11-02,2015,11,306,"Discharge_cfs",492
"3776",2015-11-02,2015,11,306,"SuspendedSedimentConcentration_mg.L",108
"3777",2015-11-03,2015,11,307,"Discharge_cfs",487
"3778",2015-11-03,2015,11,307,"SuspendedSedimentConcentration_mg.L",135
"3779",2015-11-04,2015,11,308,"Discharge_cfs",492
"3780",2015-11-04,2015,11,308,"SuspendedSedimentConcentration_mg.L",129
"3781",2015-11-05,2015,11,309,"Discharge_cfs",559
"3782",2015-11-05,2015,11,309,"SuspendedSedimentConcentration_mg.L",522
"3783",2015-11-06,2015,11,310,"Discharge_cfs",646
"3784",2015-11-06,2015,11,310,"SuspendedSedimentConcentration_mg.L",524
"3785",2015-11-07,2015,11,311,"Discharge_cfs",813
"3786",2015-11-07,2015,11,311,"SuspendedSedimentConcentration_mg.L",860
"3787",2015-11-08,2015,11,312,"Discharge_cfs",867
"3788",2015-11-08,2015,11,312,"SuspendedSedimentConcentration_mg.L",487
"3789",2015-11-09,2015,11,313,"Discharge_cfs",891
"3790",2015-11-09,2015,11,313,"SuspendedSedimentConcentration_mg.L",414
"3791",2015-11-10,2015,11,314,"Discharge_cfs",1020
"3792",2015-11-10,2015,11,314,"SuspendedSedimentConcentration_mg.L",781
"3793",2015-11-11,2015,11,315,"Discharge_cfs",1210
"3794",2015-11-11,2015,11,315,"SuspendedSedimentConcentration_mg.L",889
"3795",2015-11-12,2015,11,316,"Discharge_cfs",1230
"3796",2015-11-12,2015,11,316,"SuspendedSedimentConcentration_mg.L",543
"3797",2015-11-13,2015,11,317,"Discharge_cfs",1240
"3798",2015-11-13,2015,11,317,"SuspendedSedimentConcentration_mg.L",462
"3799",2015-11-14,2015,11,318,"Discharge_cfs",1270
"3800",2015-11-14,2015,11,318,"SuspendedSedimentConcentration_mg.L",399
"3801",2015-11-15,2015,11,319,"Discharge_cfs",1290
"3802",2015-11-15,2015,11,319,"SuspendedSedimentConcentration_mg.L",397
"3803",2015-11-16,2015,11,320,"Discharge_cfs",1340
"3804",2015-11-16,2015,11,320,"SuspendedSedimentConcentration_mg.L",519
"3805",2015-11-17,2015,11,321,"Discharge_cfs",1490
"3806",2015-11-17,2015,11,321,"SuspendedSedimentConcentration_mg.L",547
"3807",2015-11-18,2015,11,322,"Discharge_cfs",1470
"3808",2015-11-18,2015,11,322,"SuspendedSedimentConcentration_mg.L",399
"3809",2015-11-19,2015,11,323,"Discharge_cfs",1470
"3810",2015-11-19,2015,11,323,"SuspendedSedimentConcentration_mg.L",358
"3811",2015-11-20,2015,11,324,"Discharge_cfs",1470
"3812",2015-11-20,2015,11,324,"SuspendedSedimentConcentration_mg.L",372
"3813",2015-11-21,2015,11,325,"Discharge_cfs",1480
"3814",2015-11-21,2015,11,325,"SuspendedSedimentConcentration_mg.L",341
"3815",2015-11-22,2015,11,326,"Discharge_cfs",1420
"3816",2015-11-22,2015,11,326,"SuspendedSedimentConcentration_mg.L",368
"3817",2015-11-23,2015,11,327,"Discharge_cfs",1440
"3818",2015-11-23,2015,11,327,"SuspendedSedimentConcentration_mg.L",344
"3819",2015-11-24,2015,11,328,"Discharge_cfs",1440
"3820",2015-11-24,2015,11,328,"SuspendedSedimentConcentration_mg.L",388
"3821",2015-11-25,2015,11,329,"Discharge_cfs",1440
"3822",2015-11-25,2015,11,329,"SuspendedSedimentConcentration_mg.L",324
"3823",2015-11-26,2015,11,330,"Discharge_cfs",1460
"3824",2015-11-26,2015,11,330,"SuspendedSedimentConcentration_mg.L",368
"3825",2015-11-27,2015,11,331,"Discharge_cfs",1510
"3826",2015-11-27,2015,11,331,"SuspendedSedimentConcentration_mg.L",367
"3827",2015-11-28,2015,11,332,"Discharge_cfs",1480
"3828",2015-11-28,2015,11,332,"SuspendedSedimentConcentration_mg.L",338
"3829",2015-11-29,2015,11,333,"Discharge_cfs",1510
"3830",2015-11-29,2015,11,333,"SuspendedSedimentConcentration_mg.L",318
"3831",2015-11-30,2015,11,334,"Discharge_cfs",1430
"3832",2015-11-30,2015,11,334,"SuspendedSedimentConcentration_mg.L",277
"3833",2015-12-01,2015,12,335,"Discharge_cfs",1390
"3834",2015-12-01,2015,12,335,"SuspendedSedimentConcentration_mg.L",287
"3835",2015-12-02,2015,12,336,"Discharge_cfs",1450
"3836",2015-12-02,2015,12,336,"SuspendedSedimentConcentration_mg.L",346
"3837",2015-12-03,2015,12,337,"Discharge_cfs",1530
"3838",2015-12-03,2015,12,337,"SuspendedSedimentConcentration_mg.L",446
"3839",2015-12-04,2015,12,338,"Discharge_cfs",1430
"3840",2015-12-04,2015,12,338,"SuspendedSedimentConcentration_mg.L",319
"3841",2015-12-05,2015,12,339,"Discharge_cfs",1460
"3842",2015-12-05,2015,12,339,"SuspendedSedimentConcentration_mg.L",355
"3843",2015-12-06,2015,12,340,"Discharge_cfs",1470
"3844",2015-12-06,2015,12,340,"SuspendedSedimentConcentration_mg.L",293
"3845",2015-12-07,2015,12,341,"Discharge_cfs",1460
"3846",2015-12-07,2015,12,341,"SuspendedSedimentConcentration_mg.L",348
"3847",2015-12-08,2015,12,342,"Discharge_cfs",1580
"3848",2015-12-08,2015,12,342,"SuspendedSedimentConcentration_mg.L",479
"3849",2015-12-09,2015,12,343,"Discharge_cfs",1550
"3850",2015-12-09,2015,12,343,"SuspendedSedimentConcentration_mg.L",409
"3851",2015-12-10,2015,12,344,"Discharge_cfs",1580
"3852",2015-12-10,2015,12,344,"SuspendedSedimentConcentration_mg.L",376
"3853",2015-12-11,2015,12,345,"Discharge_cfs",1590
"3854",2015-12-11,2015,12,345,"SuspendedSedimentConcentration_mg.L",366
"3855",2015-12-12,2015,12,346,"Discharge_cfs",1750
"3856",2015-12-12,2015,12,346,"SuspendedSedimentConcentration_mg.L",430
"3857",2015-12-13,2015,12,347,"Discharge_cfs",1830
"3858",2015-12-13,2015,12,347,"SuspendedSedimentConcentration_mg.L",460
"3859",2015-12-14,2015,12,348,"Discharge_cfs",1730
"3860",2015-12-14,2015,12,348,"SuspendedSedimentConcentration_mg.L",364
"3861",2015-12-15,2015,12,349,"Discharge_cfs",1810
"3862",2015-12-15,2015,12,349,"SuspendedSedimentConcentration_mg.L",374
"3863",2015-12-16,2015,12,350,"Discharge_cfs",1780
"3864",2015-12-16,2015,12,350,"SuspendedSedimentConcentration_mg.L",447
"3865",2015-12-17,2015,12,351,"Discharge_cfs",1610
"3866",2015-12-17,2015,12,351,"SuspendedSedimentConcentration_mg.L",267
"3867",2015-12-18,2015,12,352,"Discharge_cfs",1580
"3868",2015-12-18,2015,12,352,"SuspendedSedimentConcentration_mg.L",398
"3869",2015-12-19,2015,12,353,"Discharge_cfs",1600
"3870",2015-12-19,2015,12,353,"SuspendedSedimentConcentration_mg.L",353
"3871",2015-12-20,2015,12,354,"Discharge_cfs",1580
"3872",2015-12-20,2015,12,354,"SuspendedSedimentConcentration_mg.L",298
"3873",2015-12-21,2015,12,355,"Discharge_cfs",1630
"3874",2015-12-21,2015,12,355,"SuspendedSedimentConcentration_mg.L",410
"3875",2015-12-22,2015,12,356,"Discharge_cfs",1310
"3876",2015-12-22,2015,12,356,"SuspendedSedimentConcentration_mg.L",235
"3877",2015-12-23,2015,12,357,"Discharge_cfs",991
"3878",2015-12-23,2015,12,357,"SuspendedSedimentConcentration_mg.L",290
"3879",2015-12-24,2015,12,358,"Discharge_cfs",779
"3880",2015-12-24,2015,12,358,"SuspendedSedimentConcentration_mg.L",195
"3881",2015-12-25,2015,12,359,"Discharge_cfs",770
"3882",2015-12-25,2015,12,359,"SuspendedSedimentConcentration_mg.L",168
"3883",2015-12-26,2015,12,360,"Discharge_cfs",732
"3884",2015-12-26,2015,12,360,"SuspendedSedimentConcentration_mg.L",161
"3885",2015-12-27,2015,12,361,"Discharge_cfs",715
"3886",2015-12-27,2015,12,361,"SuspendedSedimentConcentration_mg.L",124
"3887",2015-12-28,2015,12,362,"Discharge_cfs",672
"3888",2015-12-28,2015,12,362,"SuspendedSedimentConcentration_mg.L",101
"3889",2015-12-29,2015,12,363,"Discharge_cfs",629
"3890",2015-12-29,2015,12,363,"SuspendedSedimentConcentration_mg.L",87
"3891",2015-12-30,2015,12,364,"Discharge_cfs",674
"3892",2015-12-30,2015,12,364,"SuspendedSedimentConcentration_mg.L",125
"3893",2015-12-31,2015,12,365,"Discharge_cfs",665
"3894",2015-12-31,2015,12,365,"SuspendedSedimentConcentration_mg.L",91
"3895",2016-01-01,2016,1,1,"Discharge_cfs",657
"3896",2016-01-01,2016,1,1,"SuspendedSedimentConcentration_mg.L",90
"3897",2016-01-02,2016,1,2,"Discharge_cfs",660
"3898",2016-01-02,2016,1,2,"SuspendedSedimentConcentration_mg.L",119
"3899",2016-01-03,2016,1,3,"Discharge_cfs",661
"3900",2016-01-03,2016,1,3,"SuspendedSedimentConcentration_mg.L",153
"3901",2016-01-04,2016,1,4,"Discharge_cfs",668
"3902",2016-01-04,2016,1,4,"SuspendedSedimentConcentration_mg.L",124
"3903",2016-01-05,2016,1,5,"Discharge_cfs",680
"3904",2016-01-05,2016,1,5,"SuspendedSedimentConcentration_mg.L",83
"3905",2016-01-06,2016,1,6,"Discharge_cfs",702
"3906",2016-01-06,2016,1,6,"SuspendedSedimentConcentration_mg.L",76
"3907",2016-01-07,2016,1,7,"Discharge_cfs",719
"3908",2016-01-07,2016,1,7,"SuspendedSedimentConcentration_mg.L",86
"3909",2016-01-08,2016,1,8,"Discharge_cfs",718
"3910",2016-01-08,2016,1,8,"SuspendedSedimentConcentration_mg.L",88
"3911",2016-01-09,2016,1,9,"Discharge_cfs",745
"3912",2016-01-09,2016,1,9,"SuspendedSedimentConcentration_mg.L",81
"3913",2016-01-10,2016,1,10,"Discharge_cfs",729
"3914",2016-01-10,2016,1,10,"SuspendedSedimentConcentration_mg.L",83
"3915",2016-01-11,2016,1,11,"Discharge_cfs",687
"3916",2016-01-11,2016,1,11,"SuspendedSedimentConcentration_mg.L",68
"3917",2016-01-12,2016,1,12,"Discharge_cfs",657
"3918",2016-01-12,2016,1,12,"SuspendedSedimentConcentration_mg.L",31
"3919",2016-01-13,2016,1,13,"Discharge_cfs",661
"3920",2016-01-13,2016,1,13,"SuspendedSedimentConcentration_mg.L",60
"3921",2016-01-14,2016,1,14,"Discharge_cfs",676
"3922",2016-01-14,2016,1,14,"SuspendedSedimentConcentration_mg.L",71
"3923",2016-01-15,2016,1,15,"Discharge_cfs",679
"3924",2016-01-15,2016,1,15,"SuspendedSedimentConcentration_mg.L",72
"3925",2016-01-16,2016,1,16,"Discharge_cfs",682
"3926",2016-01-16,2016,1,16,"SuspendedSedimentConcentration_mg.L",175
"3927",2016-01-17,2016,1,17,"Discharge_cfs",685
"3928",2016-01-17,2016,1,17,"SuspendedSedimentConcentration_mg.L",91
"3929",2016-01-18,2016,1,18,"Discharge_cfs",688
"3930",2016-01-18,2016,1,18,"SuspendedSedimentConcentration_mg.L",53
"3931",2016-01-19,2016,1,19,"Discharge_cfs",691
"3932",2016-01-19,2016,1,19,"SuspendedSedimentConcentration_mg.L",70
"3933",2016-01-20,2016,1,20,"Discharge_cfs",673
"3934",2016-01-20,2016,1,20,"SuspendedSedimentConcentration_mg.L",86
"3935",2016-01-21,2016,1,21,"Discharge_cfs",682
"3936",2016-01-21,2016,1,21,"SuspendedSedimentConcentration_mg.L",48
"3937",2016-01-22,2016,1,22,"Discharge_cfs",662
"3938",2016-01-22,2016,1,22,"SuspendedSedimentConcentration_mg.L",79
"3939",2016-01-23,2016,1,23,"Discharge_cfs",668
"3940",2016-01-23,2016,1,23,"SuspendedSedimentConcentration_mg.L",59
"3941",2016-01-24,2016,1,24,"Discharge_cfs",681
"3942",2016-01-24,2016,1,24,"SuspendedSedimentConcentration_mg.L",54
"3943",2016-01-25,2016,1,25,"Discharge_cfs",686
"3944",2016-01-25,2016,1,25,"SuspendedSedimentConcentration_mg.L",49
"3945",2016-01-26,2016,1,26,"Discharge_cfs",673
"3946",2016-01-26,2016,1,26,"SuspendedSedimentConcentration_mg.L",43
"3947",2016-01-27,2016,1,27,"Discharge_cfs",656
"3948",2016-01-27,2016,1,27,"SuspendedSedimentConcentration_mg.L",58
"3949",2016-01-28,2016,1,28,"Discharge_cfs",655
"3950",2016-01-28,2016,1,28,"SuspendedSedimentConcentration_mg.L",59
"3951",2016-01-29,2016,1,29,"Discharge_cfs",661
"3952",2016-01-29,2016,1,29,"SuspendedSedimentConcentration_mg.L",55
"3953",2016-01-30,2016,1,30,"Discharge_cfs",659
"3954",2016-01-30,2016,1,30,"SuspendedSedimentConcentration_mg.L",45
"3955",2016-02-01,2016,2,32,"Discharge_cfs",682
"3956",2016-02-01,2016,2,32,"SuspendedSedimentConcentration_mg.L",54
"3957",2016-02-02,2016,2,33,"Discharge_cfs",670
"3958",2016-02-02,2016,2,33,"SuspendedSedimentConcentration_mg.L",57
"3959",2016-02-03,2016,2,34,"Discharge_cfs",646
"3960",2016-02-03,2016,2,34,"SuspendedSedimentConcentration_mg.L",41
"3961",2016-02-04,2016,2,35,"Discharge_cfs",635
"3962",2016-02-04,2016,2,35,"SuspendedSedimentConcentration_mg.L",66
"3963",2016-02-05,2016,2,36,"Discharge_cfs",641
"3964",2016-02-05,2016,2,36,"SuspendedSedimentConcentration_mg.L",83
"3965",2016-02-06,2016,2,37,"Discharge_cfs",647
"3966",2016-02-06,2016,2,37,"SuspendedSedimentConcentration_mg.L",75
"3967",2016-02-07,2016,2,38,"Discharge_cfs",660
"3968",2016-02-07,2016,2,38,"SuspendedSedimentConcentration_mg.L",72
"3969",2016-02-08,2016,2,39,"Discharge_cfs",660
"3970",2016-02-08,2016,2,39,"SuspendedSedimentConcentration_mg.L",64
"3971",2016-02-09,2016,2,40,"Discharge_cfs",675
"3972",2016-02-09,2016,2,40,"SuspendedSedimentConcentration_mg.L",61
"3973",2016-02-10,2016,2,41,"Discharge_cfs",687
"3974",2016-02-10,2016,2,41,"SuspendedSedimentConcentration_mg.L",68
"3975",2016-02-11,2016,2,42,"Discharge_cfs",702
"3976",2016-02-11,2016,2,42,"SuspendedSedimentConcentration_mg.L",58
"3977",2016-02-12,2016,2,43,"Discharge_cfs",715
"3978",2016-02-12,2016,2,43,"SuspendedSedimentConcentration_mg.L",66
"3979",2016-02-13,2016,2,44,"Discharge_cfs",761
"3980",2016-02-13,2016,2,44,"SuspendedSedimentConcentration_mg.L",114
"3981",2016-02-14,2016,2,45,"Discharge_cfs",820
"3982",2016-02-14,2016,2,45,"SuspendedSedimentConcentration_mg.L",107
"3983",2016-02-15,2016,2,46,"Discharge_cfs",822
"3984",2016-02-15,2016,2,46,"SuspendedSedimentConcentration_mg.L",111
"3985",2016-02-16,2016,2,47,"Discharge_cfs",829
"3986",2016-02-16,2016,2,47,"SuspendedSedimentConcentration_mg.L",110
"3987",2016-02-17,2016,2,48,"Discharge_cfs",851
"3988",2016-02-17,2016,2,48,"SuspendedSedimentConcentration_mg.L",122
"3989",2016-02-18,2016,2,49,"Discharge_cfs",924
"3990",2016-02-18,2016,2,49,"SuspendedSedimentConcentration_mg.L",175
"3991",2016-02-19,2016,2,50,"Discharge_cfs",1060
"3992",2016-02-19,2016,2,50,"SuspendedSedimentConcentration_mg.L",265
"3993",2016-02-20,2016,2,51,"Discharge_cfs",1160
"3994",2016-02-20,2016,2,51,"SuspendedSedimentConcentration_mg.L",263
"3995",2016-02-21,2016,2,52,"Discharge_cfs",1190
"3996",2016-02-21,2016,2,52,"SuspendedSedimentConcentration_mg.L",223
"3997",2016-02-22,2016,2,53,"Discharge_cfs",1240
"3998",2016-02-22,2016,2,53,"SuspendedSedimentConcentration_mg.L",188
"3999",2016-02-23,2016,2,54,"Discharge_cfs",1250
"4000",2016-02-23,2016,2,54,"SuspendedSedimentConcentration_mg.L",182
"4001",2016-02-24,2016,2,55,"Discharge_cfs",1050
"4002",2016-02-24,2016,2,55,"SuspendedSedimentConcentration_mg.L",144
"4003",2016-02-25,2016,2,56,"Discharge_cfs",971
"4004",2016-02-25,2016,2,56,"SuspendedSedimentConcentration_mg.L",83
"4005",2016-02-26,2016,2,57,"Discharge_cfs",1000
"4006",2016-02-26,2016,2,57,"SuspendedSedimentConcentration_mg.L",80
"4007",2016-02-27,2016,2,58,"Discharge_cfs",1030
"4008",2016-02-27,2016,2,58,"SuspendedSedimentConcentration_mg.L",90
"4009",2016-02-28,2016,2,59,"Discharge_cfs",1030
"4010",2016-02-28,2016,2,59,"SuspendedSedimentConcentration_mg.L",77
"4011",2016-02-29,2016,2,60,"Discharge_cfs",991
"4012",2016-02-29,2016,2,60,"SuspendedSedimentConcentration_mg.L",71
"4013",2016-03-01,2016,3,61,"Discharge_cfs",994
"4014",2016-03-01,2016,3,61,"SuspendedSedimentConcentration_mg.L",64
"4015",2016-03-02,2016,3,62,"Discharge_cfs",1030
"4016",2016-03-02,2016,3,62,"SuspendedSedimentConcentration_mg.L",62
"4017",2016-03-03,2016,3,63,"Discharge_cfs",1050
"4018",2016-03-03,2016,3,63,"SuspendedSedimentConcentration_mg.L",71
"4019",2016-03-04,2016,3,64,"Discharge_cfs",1110
"4020",2016-03-04,2016,3,64,"SuspendedSedimentConcentration_mg.L",76
"4021",2016-03-05,2016,3,65,"Discharge_cfs",1150
"4022",2016-03-05,2016,3,65,"SuspendedSedimentConcentration_mg.L",95
"4023",2016-03-06,2016,3,66,"Discharge_cfs",1150
"4024",2016-03-06,2016,3,66,"SuspendedSedimentConcentration_mg.L",97
"4025",2016-03-07,2016,3,67,"Discharge_cfs",1190
"4026",2016-03-07,2016,3,67,"SuspendedSedimentConcentration_mg.L",190
"4027",2016-03-08,2016,3,68,"Discharge_cfs",1200
"4028",2016-03-08,2016,3,68,"SuspendedSedimentConcentration_mg.L",173
"4029",2016-03-09,2016,3,69,"Discharge_cfs",1210
"4030",2016-03-09,2016,3,69,"SuspendedSedimentConcentration_mg.L",168
"4031",2016-03-10,2016,3,70,"Discharge_cfs",1190
"4032",2016-03-10,2016,3,70,"SuspendedSedimentConcentration_mg.L",166
"4033",2016-03-11,2016,3,71,"Discharge_cfs",1140
"4034",2016-03-11,2016,3,71,"SuspendedSedimentConcentration_mg.L",147
"4035",2016-03-12,2016,3,72,"Discharge_cfs",1100
"4036",2016-03-12,2016,3,72,"SuspendedSedimentConcentration_mg.L",114
"4037",2016-03-13,2016,3,73,"Discharge_cfs",1090
"4038",2016-03-13,2016,3,73,"SuspendedSedimentConcentration_mg.L",139
"4039",2016-03-14,2016,3,74,"Discharge_cfs",1080
"4040",2016-03-14,2016,3,74,"SuspendedSedimentConcentration_mg.L",125
"4041",2016-03-15,2016,3,75,"Discharge_cfs",1120
"4042",2016-03-15,2016,3,75,"SuspendedSedimentConcentration_mg.L",214
"4043",2016-03-16,2016,3,76,"Discharge_cfs",1110
"4044",2016-03-16,2016,3,76,"SuspendedSedimentConcentration_mg.L",145
"4045",2016-03-17,2016,3,77,"Discharge_cfs",1130
"4046",2016-03-17,2016,3,77,"SuspendedSedimentConcentration_mg.L",145
"4047",2016-03-18,2016,3,78,"Discharge_cfs",1120
"4048",2016-03-18,2016,3,78,"SuspendedSedimentConcentration_mg.L",99
"4049",2016-03-19,2016,3,79,"Discharge_cfs",1100
"4050",2016-03-19,2016,3,79,"SuspendedSedimentConcentration_mg.L",73
"4051",2016-03-20,2016,3,80,"Discharge_cfs",1070
"4052",2016-03-20,2016,3,80,"SuspendedSedimentConcentration_mg.L",81
"4053",2016-03-21,2016,3,81,"Discharge_cfs",1050
"4054",2016-03-21,2016,3,81,"SuspendedSedimentConcentration_mg.L",84
